-370.785	-370.785	-370.785	-370.785	0
-344.447	-357.616	6.5845	377.37	0
-330.134	-348.455	5.24839	-1.33611	0
-207.359	-313.181	19.2013	13.9529	0
-236.933	-297.932	19.8948	0.69355	0
-210.599	-283.376	21.6931	1.79826	0
-257.053	-279.616	11.1885	-10.5045	0
-240.412	-274.715	7.73878	-3.44973	0
-174.485	-263.579	6.5992	-1.13958	0
-155.773	-252.798	8.93924	2.34003	0
-88.002	-237.817	12.2996	3.36033	0
-88.425	-225.367	12.7371	0.437534	0
-85.394	-214.6	12.7326	-0.00446083	0
-83.566	-205.241	10.8587	-1.87396	0
-82.161	-197.035	9.44402	-1.41467	0
-69.177	-189.044	8.51867	-0.925345	0
-56.076	-181.222	8.00603	-0.512642	0
-51.878	-174.037	7.6662	-0.339833	0
-47.44	-167.374	7.22348	-0.442719	0
116.819	-153.164	9.3528	2.12933	0
149.034	-127.173	15.6212	6.26838	0
233.955	-98.2529	23.0402	7.41904	0
217.123	-70.8901	27.4246	4.38441	0
252.665	-47.8889	26.4281	-0.996583	0
57.809	-33.1518	21.7004	-4.72767	0
-53.92	-25.3179	15.1907	-6.50963	0
-74.759	-16.2032	10.5619	-4.62883	0
-86.337	-8.4994	8.21747	-2.34445	0
-108.961	-5.2232	6.69822	-1.51925	0
-131.735	-4.0213	4.06062	-2.6376	0
-117.743	-5.50835	0.997017	-3.0636	0
-119.058	-7.04	-0.6056	-1.60262	0
-129.248	-9.2327	-1.73713	-1.13153	0
-170.166	-13.5627	-2.68478	-0.94765	0
-169.378	-17.9235	-3.62785	-0.943067	0
-191.384	-24.0339	-4.93373	-1.30588	0
-188.228	-30.6415	-5.69293	-0.7592	0
-253.112	-40.7032	-7.59322	-1.90028	0
-189.569	-47.8096	-7.92525	-0.332033	0
-202.988	-63.8	-11.0528	-3.12758	0
-201.91	-81.3472	-13.548	-2.49517	0
-202.768	-103.183	-18.4579	-4.9099	0
-191.587	-123.619	-19.9396	-1.48172	0
-201.287	-146.316	-21.6564	-1.7168	0
-203.793	-159.397	-18.7377	2.91868	0
-205.013	-166.951	-14.4441	4.29362	0
-192.125	-172.82	-8.83435	5.60977	0
-193.502	-178.178	-6.2604	2.57395	0
-207.178	-183.089	-5.37913	0.881267	0
-194.82	-186.243	-4.47445	0.904683	107.304
-251.677	-192.94	-4.9206	-0.44615	102.56
-196.827	-196.828	-4.5798	0.3408	98.1152
-253.577	-203.044	-5.60053	-1.02073	93.8652
-254.977	-207.285	-4.78182	0.818717	90.9482
-256.924	-211.662	-4.94477	-0.16295	88.5692
-286.926	-216.439	-4.46498	0.479783	86.7303
-300.591	-222.058	-4.92418	-0.4592	85.0878
-189.565	-218.88	-2.40597	2.51822	83.5024
-295.9	-224.197	-2.58578	-0.179817	82.3846
-190.502	-223.572	-0.504967	2.08082	81.5811
-292.028	-228.078	-3.06605	-2.56108	81.3232
-208.654	-228.373	-1.39197	1.67408	81.3985
-183.56	-227.971	-1.46628	-0.0743167	81.7136
-195.592	-227.687	0.1306	1.59688	82.2115
-186.338	-226.814	0.519617	0.389017	82.8311
-183.658	-225.746	0.74175	0.222133	83.5428
-200.963	-226.188	0.499533	-0.242217	84.3585
-266.61	-229.843	-1.00985	-1.50938	85.3238
-196.22	-229.295	-1.18313	-0.173283	86.3136
-184.078	-228.758	-0.8568	0.326333	87.3556
-269.764	-229.663	0.0602167	0.917017	88.4172
-255.788	-232.611	-1.1051	-1.16532	89.3293
-186.856	-229.275	-0.172117	0.932983	89.7499
-179.278	-225.49	1.39098	1.5631	89.5571
-272.46	-226.267	2.11473	0.72375	88.8839
-183.717	-221.106	2.72287	0.608133	87.7337
-212.819	-216.718	2.92408	0.201217	86.042
-276.301	-221.054	1.73742	-1.18667	83.9176
-205.386	-216.529	1.52583	-0.211583	81.3291
-186.989	-216.353	0.121517	-1.40432	78.3758
-198.507	-211.677	3.1258	3.00428	75.081
-288.668	-215.678	0.283667	-2.84213	71.5118
-288.759	-220.938	-1.5282	-1.81187	67.6683
-326.739	-227.495	-5.27267	-3.74447	63.6286
-325.416	-234.449	-6.25707	-0.9844	59.3589
-323.63	-241.447	-6.83662	-0.57955	54.9132
-321.716	-247.485	-6.66338	0.173233	50.2589
-320.416	-250.175	-5.24218	1.4212	45.506
-320.379	-256.383	-4.97863	0.26355	40.4753
-321.137	-263.236	-5.2504	-0.271767	35.8221
-339.602	-266.728	-5.5176	-0.2672	31.6652
-318.923	-269.885	-4.50053	1.01707	28.4652
-313.141	-276.199	-4.32097	0.179567	26.3873
-308.773	-282.674	-5.31525	-0.994283	25.6559
-304.675	-284.285	-4.79992	0.515333	25.4364
-214.288	-285.813	-3.20468	1.59523	25.4232
-208.634	-285.604	-0.976683	2.228	25.4562
-286.123	-286.095	-0.603467	0.373217	25.5484
-286.523	-290.152	-1.44623	-0.842767	25.8337
-289.262	-295.266	-3.22053	-1.7743	26.2853
-294.546	-300.067	-4.65748	-1.43695	27.0077
-325.9	-301.929	-3.92573	0.73175	27.7552
-288.025	-301.892	-2.20895	1.71678	28.5132
-255.442	-298.328	0.579983	2.78893	29.0965
-261.221	-295.118	2.27043	1.69045	29.5555
-237.526	-290.813	3.69327	1.42283	29.892
-112.33	-280.343	5.99475	2.30148	30.0076
-248.627	-276.754	6.12132	0.126567	29.9468
-233.027	-272.386	6.14212	0.0208	29.8772
-106.536	-261.656	6.22903	0.0869167	29.6546
-137.24	-251.538	8.40525	2.17622	29.4622
-133.369	-242.26	10.042	1.6367	29.3016
-131.081	-233.157	9.4996	-0.54235	29.2239
-130.345	-224.236	9.1007	-0.3989	29.2865
-110.512	-214.528	9.24418	0.143483	29.5511
-91.693	-208.398	8.2531	-0.991083	29.9591
-89.067	-202.42	7.27208	-0.981017	30.5459
-90.739	-192.651	7.29243	0.02035	31.4999
-93.958	-183.022	8.4586	1.16617	32.7684
-109.21	-174.02	9.46668	1.00808	34.3283
-112.387	-164.912	9.24627	-0.220417	36.1908
-118.932	-154.563	9.48632	0.24005	38.4081
-117.049	-146.015	9.33505	-0.151267	40.8173
-121.249	-139.305	8.53562	-0.799433	43.3114
-118.726	-132.18	7.46107	-1.07455	45.9358
-126.326	-126.62	6.4648	-0.996267	48.5638
-130.909	-127.549	3.9186	-2.5462	50.916
-126.016	-121.419	3.5872	-0.3314	53.3849
-145.601	-117.047	3.19097	-0.396233	55.8286
-163.593	-119.9	2.54967	-0.6413	57.9903
-196.729	-122.875	-0.485333	-3.035	59.8819
-196.244	-126.018	-2.99035	-2.50502	61.5771
-212.993	-130.114	-3.4046	-0.41425	63.0616
-229.438	-135.069	-4.06467	-0.660067	64.3196
-211.331	-140.11	-4.69707	-0.6324	65.352
-218.303	-146.44	-5.44203	-0.744967	66.13
-232.003	-153.587	-6.17275	-0.730717	66.6516
-239.732	-161.036	-6.97565	-0.8029	66.9595
-238.312	-168.254	-7.27138	-0.295733	67.0398
-267.818	-176.185	-7.53258	-0.2612	66.8814
-271.397	-184.135	-7.69953	-0.16695	66.5469
-252.928	-190.835	-7.5269	0.172633	66.0687
-266.707	-198.318	-7.37773	0.149167	65.3928
-270.039	-205.757	-7.2074	0.170333	64.5159
-264.737	-213.058	-7.40765	-0.20025	63.5602
-266.79	-220.081	-7.25442	0.153233	62.5467
-252.505	-226.161	-6.80118	0.453233	61.535
-262.098	-232.965	-6.6357	0.165483	60.5327
-259.462	-238.658	-6.19232	0.443383	59.4426
-266.159	-243.786	-5.87515	0.317167	58.2239
-260.006	-246.95	-4.66173	1.21342	56.8452
-250.048	-249.64	-3.66078	1.00095	55.3916
-261.957	-252.089	-2.76742	0.893367	53.9296
-260.077	-253.62	-2.22345	0.543967	52.5839
-259.755	-256.042	-2.13378	0.0896667	51.372
-250.91	-257.672	-1.86117	0.272617	50.3294
-260.143	-259.079	-1.81952	0.04165	49.6831
-259.992	-260.092	-1.35012	0.4694	49.1769
-266.902	-261.521	-1.28317	0.06695	48.8493
-266.139	-261.438	-0.786183	0.496983	48.8431
-266.372	-261.186	-0.364767	0.421417	49.0927
-262.561	-261.668	-0.0488167	0.31595	49.5541
-262.797	-261.472	-0.0116333	0.0371833	50.1618
-258.233	-260.882	0.101383	0.113017	50.8597
-257.366	-260.514	0.384783	0.2834	51.6178
-253.678	-259.858	0.53815	0.153367	52.3674
-259.996	-260.233	0.216533	-0.321617	53.1122
-258.944	-260.075	0.14625	-0.0702833	53.8123
-253.788	-259.791	0.0222833	-0.123967	54.4183
-257.194	-259.343	0.29655	0.274267	54.887
-265.245	-259.605	0.156667	-0.139883	55.1894
-264.883	-260.347	-0.18515	-0.341817	55.2653
-264.235	-260.461	-0.372533	-0.187383	55.0812
-269.489	-260.931	-0.442083	-0.06955	54.6414
-263.812	-261.134	-0.26245	0.179633	53.8863
-262.731	-261.725	-0.4215	-0.15905	52.8223
-265.706	-262.003	-0.35735	0.06415	51.6328
-266.485	-262.328	-0.39795	-0.0406	50.0384
-260.164	-261.991	-0.0886333	0.309317	48.03
-253.846	-261.376	0.208967	0.2976	45.8776
-255.189	-260.817	0.503567	0.2946	43.5767
-262.707	-260.824	0.388833	-0.114733	41.1286
-282.462	-261.808	-0.1438	-0.532633	38.5788
-267.514	-262.272	-0.484867	-0.341067	35.9532
-260.867	-262.447	-0.540783	-0.0559167	33.2412
-259.088	-262.717	-0.3032	0.237583	30.5101
-247.943	-262.115	0.0523667	0.355567	27.7994
-254.378	-261.886	0.186817	0.13445	25.1406
-251.925	-261.793	0.308033	0.121217	22.5289
-235.834	-260.725	0.46315	0.155117	20.0152
-201.737	-257.55	1.44552	0.982367	17.6101
-163.955	-252.503	3.0966	1.65108	15.258
-120.929	-245.338	5.12903	2.03243	13.1193
-135.798	-238.654	6.29875	1.16972	11.3622
-77.27	-229.326	7.72565	1.4269	10.3367
-101.33	-221.256	8.02723	0.301583	10.2571
-99.207	-212.931	8.57403	0.5468	11.1446
-79.851	-203.6	8.57557	0.00153333	12.9364
-76.217	-194.402	8.95133	0.375767	15.3027
-79.659	-185.693	9.07947	0.128133	17.9909
-80.888	-176.978	8.87392	-0.20555	20.8724
-77.287	-167.707	8.89847	0.02455	23.9289
-84.161	-157.792	9.30037	0.4019	27.1592
-78.469	-148.34	9.5461	0.245733	30.4984
-88.207	-139.707	9.33343	-0.212667	33.8679
-92.941	-131.399	8.79753	-0.5359	37.2431
-98.968	-123.951	8.1297	-0.667833	40.5722
-83.698	-115.417	8.0967	-0.033	43.9206
-93.684	-107.505	7.96493	-0.131767	47.2417
-114.583	-101.442	7.50287	-0.462067	50.4565
-133.024	-98.0063	5.80342	-1.69945	53.4521
-131.278	-96.3725	3.71068	-2.09273	56.1652
-164.595	-98.5558	0.962067	-2.74862	58.4789
-222.565	-102.894	-1.62927	-2.59133	60.3729
-199.499	-109.006	-4.21103	-2.58177	61.8433
-210.291	-114.454	-5.29928	-1.08825	62.9751
-223.307	-120.659	-5.9215	-0.622217	63.7745
-236.045	-128.468	-6.48758	-0.566083	64.252
-255.141	-137.415	-7.65363	-1.16605	64.4323
-262.042	-146.534	-8.62502	-0.971383	64.3641
-261.044	-155.541	-9.02438	-0.399367	64.0805
-267.705	-165.062	-9.21595	-0.191567	63.6066
-273.561	-174.532	-9.3329	-0.11695	62.9963
-271.257	-184.172	-9.54343	-0.210533	62.2816
-266.619	-193.092	-9.34333	0.2001	61.5083
-261.548	-201.523	-8.99678	0.34655	60.7012
-269.35	-210.042	-8.62335	0.373433	59.9
-270.194	-219.367	-8.75808	-0.134733	59.1457
-264.646	-227.915	-8.79733	-0.03925	58.4836
-258.851	-235.128	-8.3621	0.435233	57.9331
-261.755	-241.565	-7.39935	0.96275	57.5033
-265.431	-248.272	-6.78587	0.613483	57.2052
-259.603	-253.023	-5.96487	0.821	56.9861
-262.5	-255.019	-4.48493	1.47993	56.8011
-263.392	-258.214	-3.31393	1.171	56.6902
-258.426	-260.621	-2.53272	0.781217	56.6341
-260.156	-262.463	-2.48128	0.0514333	56.6435
-260.242	-263.673	-1.81968	0.6616	56.692
-261.509	-263.992	-1.12357	0.696117	56.7516
-259.243	-263.852	-0.462767	0.6608	56.8356
-257.423	-263.671	0.000866667	0.463633	56.9959
-258.395	-263.205	0.262167	0.2613	57.2642
-259.559	-262.505	0.448883	0.186717	57.6669
-260.312	-261.958	0.57095	0.122067	58.1768
-261.422	-261.698	0.5024	-0.06855	58.819
-263.526	-261.797	0.236067	-0.266333	59.5494
-261.344	-261.396	0.187083	-0.0489833	60.3265
-269.154	-261.344	0.1178	-0.0692833	61.131
-265.225	-261.373	0.141117	0.0233167	61.925
-267.024	-261.782	-0.128533	-0.26965	62.6795
-256.587	-261.524	-0.0597333	0.0688	63.3449
-263.632	-261.434	-0.0201	0.0396333	63.8852
-264.151	-261.661	0.0403167	0.0604167	64.2585
-261.475	-261.61	-0.0287333	-0.06905	64.4202
-261.632	-261.522	-0.0293833	-0.00065	64.3399
-274.046	-262.303	-0.213917	-0.184533	63.9968
-287.738	-263.682	-0.6907	-0.476783	63.3758
-283.755	-264.858	-1.11192	-0.421217	62.3909
-282.271	-265.896	-1.19762	-0.0857	60.9922
-289.659	-267.416	-1.24485	-0.0472333	59.1828
-275.67	-268.329	-1.15708	0.0877667	56.9909
-278.086	-269.313	-1.13923	0.01785	54.4372
-271.063	-269.889	-0.824033	0.3152	51.6465
-254.123	-269.579	-0.416767	0.407267	48.6851
-234.124	-268.214	0.366383	0.78315	45.6158
-203.583	-265.217	1.55717	1.19078	42.3724
-172.711	-260.785	2.93123	1.37407	38.9722
-129.059	-253.781	4.81118	1.87995	35.4993
-71.899	-244.114	7.03423	2.22305	32.0709
-20.975	-231.812	9.65783	2.6236	28.8343
12.711	-218.347	11.8112	2.15338	26.0177
-45.104	-207.421	12.2312	0.420033	23.8694
-51.831	-196.805	11.6691	-0.56215	22.6343
-60.354	-186.749	10.5328	-1.13628	22.486
-61.867	-176.76	10.2201	-0.312717	23.4157
-66.141	-166.365	10.1465	-0.0735833	25.3144
-70.213	-155.489	10.4199	0.2734	28.0179
-77.768	-145.19	10.5236	0.1037	31.2838
-83.387	-135.245	10.3733	-0.15035	34.886
-85.496	-125.037	10.1506	-0.2227	38.7023
-67.106	-114.609	10.1935	0.04295	42.6594
-75.189	-104.464	10.2604	0.0668833	46.6779
-84.034	-95.1127	9.97483	-0.285567	50.6805
-91.702	-86.9916	9.20578	-0.76905	54.6061
-108.298	-80.7003	7.92127	-1.28452	58.3519
-125.22	-76.7822	6.11017	-1.8111	61.8233
-142.547	-75.2739	3.90588	-2.20428	64.9451
-156.401	-76.641	1.35308	-2.5528	67.6435
-112.259	-78.6591	-0.625633	-1.97872	69.9565
-133.614	-84.291	-3.00568	-2.38005	71.8076
-163.837	-93.1184	-5.49245	-2.48677	73.1588
-178.128	-99.7696	-7.03685	-1.5444	74.1475
-380.57	-116.207	-10.6385	-3.60167	74.5926
-381.973	-132.287	-13.0564	-2.41785	74.62
-391.52	-148.77	-16.3335	-3.27715	74.3243
-365.385	-163.732	-15.8419	0.491583	73.8108
-319.156	-176.18	-14.6307	1.21127	73.1789
-315.542	-188.068	-13.0993	1.53132	72.4797
-319.941	-199.896	-12.0545	1.04483	71.7632
-324.99	-211.871	-11.897	0.157483	71.0737
-335.091	-225.27	-12.4006	-0.503517	70.4922
-333.017	-238.161	-12.7551	-0.354567	70.0699
-395.693	-253.744	-13.9579	-1.20275	69.9071
-398.99	-269.109	-14.6129	-0.65505	70.0777
-309.637	-279.176	-13.6714	0.941483	70.5016
-293.566	-287.593	-11.2829	2.38855	71.134
-320.879	-296.509	-9.13362	2.14927	71.9883
-344.712	-305.925	-8.91648	0.217133	73.0941
-345.168	-317.57	-9.99253	-1.07605	74.5374
-322.42	-327.011	-10.1671	-0.174567	76.2362
-333.764	-335.507	-9.8607	0.3064	78.166
-299.82	-341.592	-8.00708	1.85362	80.2291
-309.184	-338.022	-3.67055	4.33653	82.0783
-315.341	-334.691	0.2721	3.94265	83.7583
-319.432	-331.086	3.50177	3.22967	85.2937
-370.604	-331.347	2.22502	-1.27675	86.8388
-324.006	-331.59	1.03365	-1.19137	88.4079
-293.457	-330.486	0.200267	-0.833383	89.9826
-264.339	-327.706	1.21395	1.01368	91.525
-212.733	-322.093	3.16573	1.95178	92.9547
-310.646	-320.87	3.20507	0.0393333	94.3508
-318.088	-320.124	2.52718	-0.677883	95.674
-322.448	-316.462	1.87698	-0.6502	96.8254
-324.425	-312.733	2.71232	0.835333	97.7826
-325.723	-313.538	2.1954	-0.516917	98.6112
-326.755	-315.197	0.4215	-1.7739	99.2886
-327.596	-315.533	-0.9332	-1.3547	99.7441
-330.294	-314.812	-0.4248	0.5084	99.926
-328.011	-313.954	0.4143	0.8391	99.7997
-279.082	-311.787	1.24855	0.83425	99.2979
-252.127	-307.706	2.36887	1.12032	98.3434
-247.668	-305.098	2.95212	0.58325	96.9155
-254.236	-302.351	3.14562	0.1935	94.9773
-326.218	-302.894	1.60372	-1.5419	92.5416
-326.08	-303.227	0.623717	-0.98	89.5971
-310.195	-300.206	0.714733	0.0910167	86.1296
-306.742	-299.343	1.18375	0.469017	82.1979
-300.344	-299.687	1.17977	-0.00398333	77.8809
-297.176	-301.329	-0.374333	-1.5541	73.1584
-300.464	-305.716	-2.12425	-1.74992	68.1753
-293.167	-304.842	-1.71815	0.4061	63.0195
-294.707	-303.673	-0.781183	0.936967	57.5195
-289.705	-302.036	1.22672	2.0079	52.2524
-246.289	-298.129	2.23767	1.01095	47.2375
-249.097	-294.298	3.12508	0.887417	42.5707
-251.324	-290.526	3.83655	0.711467	38.2316
-248.312	-286.562	3.85568	0.0191333	34.1276
-277.656	-283.93	3.45588	-0.3998	30.2759
-257.812	-280.42	3.36868	-0.0872	26.7576
-161.145	-274.523	4.0129	0.644217	23.7461
-120.877	-267.961	5.3231	1.3102	21.5471
-115.418	-261.348	6.35728	1.03418	20.3096
-110.33	-254.153	6.7901	0.432817	20.2887
-112.742	-243.479	8.16053	1.37043	21.498
-115.345	-232.942	9.46862	1.30808	23.5037
-111.046	-222.985	10.3893	0.920717	26.0322
-102.852	-212.79	10.2296	-0.159767	28.9336
-95.553	-202.551	10.1305	-0.0990667	32.0631
-84.284	-191.906	10.3596	0.22905	35.2996
-74.546	-180.61	10.7267	0.367133	38.5948
-65.984	-169.251	11.0999	0.3732	41.8904
-73.568	-158.194	11.2373	0.13745	45.1662
-80.753	-147.747	10.9546	-0.282767	48.5877
-83.362	-139.6	9.88363	-1.07093	52.0036
-97.123	-132.002	8.73088	-1.15275	55.3917
-94.382	-124.155	7.86405	-0.866833	58.6914
-105.252	-117.002	7.53293	-0.331117	61.871
-93.541	-107.796	8.06862	0.535683	65.06
-114.704	-100.64	7.83805	-0.230567	68.1894
-120.524	-98.6093	6.13073	-1.70732	71.0923
-131.565	-99.1437	2.88402	-3.24672	73.6126
-124.586	-99.6021	0.346083	-2.53793	75.7878
-153.499	-101.761	-1.05042	-1.3965	77.6483
-205.324	-106.39	-2.41532	-1.3649	79.1528
-370.107	-119.128	-6.50855	-4.09323	80.0225
-393.155	-133.233	-10.4909	-3.98233	80.3019
